student_id,time_spent_minutes,completion_rate,quiz_scores,videos_watched,num_logins,forum_reads,converted
18142,24.1,0.147,75.8,1,9,0.0,1
18143,14.2,0.25,47.3,2,7,0.0,0
18144,49.0,0.299,94.2,3,13,0.0,1
18145,1.3,0.027999999999999997,63.0,0,1,0.0,0
18146,10.2,0.179,78.6,1,7,0.0,0
18147,5.2,0.031,60.5,0,8,0.0,0
18148,31.3,0.23,50.2,2,5,0.0,1
18149,20.9,0.26899999999999996,29.6,2,9,0.0,0
18150,7.6,0.111,75.7,0,7,0.0,0
18151,10.1,0.317,66.1,2,4,0.0,0
18152,50.0,0.745,64.7,7,11,0.0,1
18153,6.6,0.052000000000000005,18.8,0,3,0.0,0
18154,9.4,0.175,32.4,1,9,0.0,0
18155,2.8,0.081,53.8,0,7,0.0,0
18156,10.7,0.195,53.2,2,14,0.0,0
18157,4.0,0.066,58.3,0,5,0.0,0
18158,11.8,0.057,40.4,0,3,0.0,0
18159,9.0,0.11,50.3,0,8,0.0,0
18160,13.0,0.441,72.2,3,8,0.0,1
18161,18.1,0.131,48.8,1,13,0.0,0
18162,24.4,0.466,73.1,4,14,0.0,1
18163,4.4,0.1,54.6,0,4,0.0,0
18164,20.1,0.35100000000000003,61.2,3,5,0.0,1
18165,10.8,0.272,83.1,2,12,0.0,1
18166,14.1,0.33299999999999996,37.2,3,8,0.0,0
18167,50.0,0.5760000000000001,92.3,5,15,0.0,1
18168,4.4,0.28300000000000003,49.9,3,12,0.0,0
18169,3.3,0.27699999999999997,69.1,2,2,0.0,0
18170,8.5,0.11800000000000001,89.7,0,10,0.0,0
18171,3.3,0.032,38.6,0,7,0.0,0
18172,8.1,0.040999999999999995,58.8,0,6,0.0,0
18173,12.9,0.086,34.4,0,11,0.0,0
18174,15.5,0.092,47.3,0,12,0.0,0
18175,14.7,0.076,49.7,0,1,0.0,0
18176,8.7,0.243,47.5,1,9,0.0,0
18177,50.0,0.368,48.0,3,15,0.0,1
18178,17.6,0.276,60.0,2,9,0.0,0
18179,7.4,0.3,69.8,2,9,0.0,0
18180,17.4,0.318,89.9,3,6,0.0,1
18181,3.4,0.08900000000000001,36.3,0,1,0.0,0
18182,35.3,0.462,63.6,5,9,0.0,1
18183,1.8,0.005,31.8,0,1,0.0,0
18184,11.3,0.252,83.1,2,11,0.0,0
18185,16.9,0.12300000000000001,58.4,1,12,0.0,0
18186,4.0,0.019,42.7,0,3,0.0,0
18187,9.8,0.3,77.3,3,8,0.0,0
18188,8.4,0.212,61.1,1,3,0.0,0
18189,4.5,0.077,50.4,0,4,0.0,0
18190,19.3,0.439,58.5,3,6,0.0,1
18191,50.0,0.79,90.1,9,14,0.0,1
18192,18.6,0.27,70.3,2,11,0.0,1
18193,7.3,0.06,58.3,0,1,0.0,0
18194,10.6,0.243,61.8,2,6,0.0,0
18195,5.6,0.052000000000000005,46.4,0,8,0.0,0
18196,8.6,0.222,64.3,1,7,0.0,0
18197,7.3,0.253,44.8,2,7,0.0,0
18198,11.4,0.11699999999999999,62.9,0,9,0.0,0
18199,12.9,0.14300000000000002,41.3,1,7,0.0,0
18200,20.1,0.273,58.3,3,9,0.0,1
18201,50.0,0.198,64.5,1,10,0.0,1
18202,11.0,0.303,27.6,3,6,0.0,0
18203,4.8,0.013000000000000001,33.0,0,9,0.0,0
18204,8.7,0.293,62.2,3,10,0.0,0
18205,26.1,0.248,61.8,2,12,0.0,1
18206,23.2,0.426,88.3,4,9,0.0,1
18207,50.0,0.722,74.6,8,14,0.0,1
18208,10.5,0.047,36.3,0,8,0.0,0
18209,15.6,0.149,60.9,1,11,0.0,0
18210,7.5,0.057,38.5,0,1,0.0,0
18211,15.4,0.135,58.2,1,6,0.0,0
18212,27.5,0.08800000000000001,87.8,1,11,0.0,1
18213,17.4,0.134,37.1,1,4,0.0,0
18214,9.8,0.139,78.0,1,6,0.0,0
18215,11.1,0.423,76.8,4,4,0.0,1
18216,5.4,0.04,45.5,0,6,0.0,0
18217,13.0,0.207,72.4,1,12,0.0,0
18218,5.8,0.07200000000000001,57.2,0,7,0.0,0
18219,7.7,0.244,51.8,2,7,0.0,0
18220,20.6,0.128,62.2,1,6,0.0,0
18221,18.4,0.098,94.7,1,10,0.0,1
18222,6.9,0.091,43.7,0,9,0.0,0
18223,50.0,0.46299999999999997,89.6,4,18,0.0,1
18224,18.6,0.325,48.8,2,5,0.0,0
18225,15.6,0.495,82.0,5,13,0.0,1
18226,10.4,0.062,82.9,0,10,0.0,0
18227,6.2,0.188,45.5,1,9,0.0,0
18228,2.9,0.156,69.3,1,3,0.0,0
18229,9.6,0.16399999999999998,70.4,1,4,0.0,0
18230,27.3,0.23600000000000002,89.3,2,8,0.0,1
18231,17.4,0.33799999999999997,86.9,3,9,0.0,1
18232,15.9,0.18600000000000003,65.3,1,11,0.0,0
18233,15.7,0.245,84.2,2,9,0.0,1
18234,12.3,0.11599999999999999,50.9,1,10,0.0,0
18235,16.2,0.08900000000000001,59.1,0,9,0.0,0
18236,1.6,0.025,21.5,0,4,0.0,0
18237,7.9,0.039,36.9,0,3,0.0,0
18238,25.6,0.5870000000000001,85.7,6,8,0.0,1
18239,9.0,0.32799999999999996,40.8,3,9,0.0,0
18240,23.2,0.289,82.8,2,10,0.0,1
18241,25.2,0.429,59.6,3,11,0.0,1
18242,2.9,0.107,34.1,1,7,0.0,0
18243,12.5,0.415,50.2,4,11,0.0,0
18244,31.3,0.387,74.6,3,10,0.0,1
18245,19.5,0.138,57.3,1,6,0.0,0
18246,26.6,0.31,64.5,2,5,0.0,1
18247,19.5,0.19,45.0,1,5,0.0,0
18248,11.1,0.124,31.2,1,7,0.0,0
18249,14.3,0.231,65.2,1,7,0.0,0
18250,26.9,0.512,68.1,4,14,0.0,1
18251,12.3,0.257,50.0,2,10,0.0,0
18252,6.7,0.095,72.0,0,7,0.0,0
18253,6.9,0.152,61.0,1,5,0.0,0
18254,42.4,0.237,32.4,2,10,0.0,1
18255,6.5,0.195,56.0,1,12,0.0,0
18256,15.7,0.188,67.3,1,16,0.0,0
18257,10.2,0.373,77.7,3,6,0.0,1
18258,48.3,0.322,60.9,3,12,0.0,1
18259,14.1,0.39899999999999997,72.4,4,7,0.0,1
18260,18.6,0.278,31.0,2,9,0.0,0
18261,4.5,0.098,53.3,0,9,0.0,0
18262,7.7,0.027999999999999997,41.6,0,9,0.0,0
18263,6.5,0.08,40.5,0,10,0.0,0
18264,25.1,0.114,76.9,0,8,0.0,1
18265,2.9,0.147,61.3,1,9,0.0,0
18266,17.4,0.29600000000000004,64.4,3,13,0.0,1
18267,16.6,0.313,67.0,3,4,0.0,1
18268,7.0,0.171,39.0,1,9,0.0,0
18269,8.4,0.142,34.0,1,5,0.0,0
18270,14.8,0.305,67.1,3,5,0.0,0
18271,50.0,0.361,77.5,3,10,0.0,1
18272,14.3,0.34600000000000003,46.6,3,3,0.0,0
18273,19.1,0.397,74.6,4,10,0.0,1
18274,6.7,0.231,65.4,2,8,0.0,0
18275,21.8,0.156,54.4,1,10,0.0,0
18276,15.6,0.444,47.2,3,12,0.0,1
18277,26.9,0.632,75.7,5,11,0.0,1
18278,49.1,0.42100000000000004,100.0,4,16,0.0,1
18279,3.4,0.1,40.0,1,6,0.0,0
18280,6.4,0.01,30.4,0,4,0.0,0
18281,14.3,0.366,63.3,3,7,0.0,1
18282,5.5,0.062,32.1,0,7,0.0,0
18283,1.8,0.053,48.2,0,8,0.0,0
18284,17.1,0.41600000000000004,77.4,4,9,0.0,1
18285,17.3,0.138,34.2,1,5,0.0,0
18286,3.8,0.215,76.7,2,3,0.0,0
18287,8.1,0.18600000000000003,47.6,1,7,0.0,0
18288,5.7,0.389,60.7,4,10,0.0,0
18289,12.0,0.157,55.6,1,3,0.0,0
18290,7.3,0.231,48.6,2,5,0.0,0
18291,7.6,0.047,43.9,0,5,0.0,0
18292,17.6,0.14300000000000002,59.4,1,5,0.0,0
18293,11.5,0.135,62.7,1,8,0.0,0
18294,45.8,0.391,63.2,3,9,0.0,1
18295,15.3,0.28600000000000003,57.1,2,10,0.0,0
18296,11.8,0.294,41.1,2,5,0.0,0
18297,7.8,0.065,68.1,0,10,0.0,0
18298,14.9,0.27,37.1,3,10,0.0,0
18299,6.6,0.095,7.3,1,4,0.0,0
18300,8.9,0.23199999999999998,62.0,2,7,0.0,0
18301,33.0,0.31,34.0,2,9,0.0,1
18302,2.2,0.044000000000000004,32.2,0,5,0.0,0
18303,3.4,0.02,72.8,0,3,0.0,0
18304,4.8,0.08199999999999999,58.0,0,2,0.0,0
18305,45.7,0.121,70.1,1,8,0.0,1
18306,11.2,0.047,41.7,0,5,0.0,0
18307,14.6,0.147,76.6,1,7,0.0,0
18308,4.6,0.25,83.8,2,4,0.0,0
18309,3.9,0.022000000000000002,28.1,0,6,0.0,0
18310,46.0,0.525,47.4,5,13,0.0,1
18311,7.6,0.16899999999999998,36.9,1,7,0.0,0
18312,25.0,0.452,57.8,4,6,0.0,1
18313,5.8,0.182,48.4,1,8,0.0,0
18314,2.8,0.064,40.4,0,2,0.0,0
18315,11.0,0.29600000000000004,71.3,3,13,0.0,0
18316,17.5,0.078,56.9,0,11,0.0,0
18317,27.3,0.36700000000000005,58.3,3,7,0.0,1
18318,14.1,0.179,69.9,1,10,0.0,0
18319,50.0,0.513,91.6,5,12,0.0,1
18320,6.1,0.042,26.1,0,4,0.0,0
18321,8.8,0.019,54.5,0,10,0.0,0
18322,8.4,0.34700000000000003,89.1,3,11,0.0,1
18323,11.6,0.065,61.5,0,9,0.0,0
18324,12.7,0.027999999999999997,42.3,0,10,0.0,0
18325,4.2,0.212,74.7,2,12,0.0,0
18326,11.1,0.16899999999999998,85.2,1,1,0.0,0
18327,38.2,0.539,57.1,5,13,0.0,1
18328,6.3,0.18,72.6,1,10,0.0,0
18329,13.4,0.16,61.4,1,5,0.0,0
18330,3.2,0.034,27.3,0,10,0.0,0
18331,11.1,0.158,93.1,1,3,0.0,0
18332,7.9,0.154,43.3,1,3,0.0,0
18333,33.0,0.79,76.6,9,11,0.0,1
18334,14.6,0.261,35.2,2,6,0.0,0
18335,5.8,0.124,48.0,1,12,0.0,0
18336,27.1,0.433,79.9,3,12,0.0,1
18337,50.0,0.544,80.3,5,11,0.0,1
18338,19.4,0.369,65.5,4,8,0.0,1
18339,3.0,0.040999999999999995,79.9,0,9,0.0,0
18340,9.3,0.247,26.4,2,4,0.0,0
18341,18.8,0.27399999999999997,57.8,3,9,0.0,0
18342,18.2,0.368,72.0,3,8,0.0,1
18343,32.1,0.311,50.7,3,9,0.0,1
18344,15.6,0.10400000000000001,20.7,1,8,0.0,0
18345,50.0,0.165,73.3,1,11,0.0,1
18346,12.8,0.26,65.7,2,4,0.0,0
18347,50.0,0.205,30.6,2,14,0.0,1
18348,3.3,0.023,51.1,0,5,0.0,0
18349,50.0,0.327,74.8,3,11,0.0,1
18350,17.0,0.249,69.0,2,9,0.0,0
18351,32.3,0.289,44.0,2,5,0.0,1
18352,5.1,0.184,63.0,1,5,0.0,0
18353,3.2,0.124,51.4,1,10,0.0,0
18354,14.9,0.16899999999999998,74.1,1,10,0.0,0
18355,48.8,0.623,79.3,6,13,0.0,1
18356,6.6,0.22899999999999998,23.0,2,8,0.0,0
18357,6.4,0.066,35.6,0,9,0.0,0
18358,7.6,0.203,45.8,2,12,0.0,0
18359,9.6,0.16899999999999998,88.6,1,6,0.0,0
18360,30.3,0.47100000000000003,53.5,4,8,0.0,1
18361,19.1,0.317,45.7,2,10,0.0,0
18362,4.5,0.131,41.6,1,3,0.0,0
18363,6.1,0.126,75.1,1,10,0.0,0
18364,50.0,0.71,98.2,8,16,0.0,1
18365,10.6,0.207,66.2,1,7,0.0,0
18366,50.0,0.655,58.7,6,11,0.0,1
18367,11.2,0.423,69.8,4,12,0.0,1
18368,16.8,0.3,52.5,3,2,0.0,0
18369,35.8,0.361,51.1,3,5,0.0,1
18370,15.5,0.23,64.4,2,10,0.0,0
18371,0.8,0.006,32.5,0,1,0.0,0
18372,5.5,0.038,39.6,0,6,0.0,0
18373,4.8,0.34700000000000003,67.6,3,6,0.0,0
18374,3.8,0.062,44.8,0,5,0.0,0
18375,4.8,0.086,51.7,0,6,0.0,0
18376,15.6,0.151,67.5,1,3,0.0,0
18377,50.0,0.435,76.4,4,11,0.0,1
18378,28.9,0.366,71.7,4,11,0.0,1
18379,2.3,0.222,46.9,2,4,0.0,0
18380,16.7,0.094,42.4,0,9,0.0,0
18381,24.0,0.331,65.5,3,14,0.0,1
18382,16.5,0.165,65.6,1,6,0.0,0
18383,5.1,0.052000000000000005,70.0,0,8,0.0,0
18384,50.0,0.34600000000000003,57.8,4,12,0.0,1
18385,24.2,0.278,48.6,2,7,0.0,1
18386,37.1,0.187,68.8,2,8,0.0,1
18387,20.1,0.23600000000000002,64.4,2,13,0.0,1
18388,6.6,0.21899999999999997,78.5,2,7,0.0,0
18389,5.3,0.061,24.7,0,4,0.0,0
18390,12.5,0.32299999999999995,65.9,2,11,0.0,0
18391,23.0,0.239,48.3,2,6,0.0,0
18392,13.9,0.379,70.7,3,12,0.0,1
18393,13.7,0.066,46.2,0,9,0.0,0
18394,8.5,0.19699999999999998,69.5,2,8,0.0,0
18395,7.4,0.23199999999999998,45.7,2,6,0.0,0
18396,3.2,0.085,53.0,0,8,0.0,0
18397,17.8,0.39,74.2,3,11,0.0,1
18398,29.4,0.461,67.3,4,9,0.0,1
18399,21.2,0.306,39.3,3,10,0.0,0
18400,4.6,0.059000000000000004,44.9,0,3,0.0,0
18401,6.5,0.057,46.0,0,4,0.0,0
18402,3.4,0.057,24.1,0,10,0.0,0
18403,30.6,0.359,77.2,4,8,0.0,1
18404,2.8,0.019,37.8,0,3,0.0,0
18405,3.6,0.125,54.4,1,5,0.0,0
18406,9.0,0.33799999999999997,100.0,2,11,0.0,1
18407,12.5,0.193,51.7,2,6,0.0,0
18408,40.7,0.523,81.0,5,15,0.0,1
18409,27.2,0.601,89.1,7,15,0.0,1
18410,16.2,0.221,51.9,2,3,0.0,0
18411,27.9,0.45,52.1,5,4,0.0,1
18412,35.3,0.304,60.2,3,10,0.0,1
18413,50.0,0.136,68.4,1,12,0.0,1
18414,8.9,0.133,49.2,1,14,0.0,0
18415,39.5,0.205,68.9,2,12,0.0,1
18416,11.8,0.10099999999999999,57.9,1,7,0.0,0
18417,45.2,0.161,58.0,1,8,0.0,1
18418,13.7,0.375,71.9,3,11,0.0,1
18419,2.8,0.031,57.2,0,4,0.0,0
18420,2.3,0.14800000000000002,56.8,1,9,0.0,0
18421,13.4,0.21899999999999997,63.9,1,6,0.0,0
18422,23.6,0.156,46.9,1,5,0.0,0
18423,4.0,0.33299999999999996,63.0,3,9,0.0,0
18424,33.6,0.11900000000000001,47.3,1,11,0.0,1
18425,13.9,0.24600000000000002,44.0,1,11,0.0,0
18426,12.0,0.18600000000000003,74.8,1,4,0.0,0
18427,16.1,0.285,98.5,3,7,0.0,1
18428,3.8,0.222,56.3,1,7,0.0,0
18429,8.2,0.39299999999999996,80.0,4,9,0.0,1
18430,3.1,0.14300000000000002,74.2,1,1,0.0,0
18431,15.0,0.174,41.9,2,4,0.0,0
18432,6.4,0.125,54.5,1,8,0.0,0
18433,26.7,0.175,65.4,1,10,0.0,1
18434,23.1,0.19,75.3,1,10,0.0,1
18435,15.2,0.17800000000000002,73.9,1,7,0.0,0
18436,9.1,0.077,43.0,0,5,0.0,0
18437,33.0,0.414,95.1,3,13,0.0,1
18438,5.3,0.057999999999999996,59.3,0,6,0.0,0
18439,5.4,0.153,65.5,1,5,0.0,0
18440,20.1,0.29100000000000004,79.0,3,8,0.0,1
18441,10.3,0.426,71.2,3,5,0.0,1
18442,4.1,0.031,26.3,0,5,0.0,0
18443,12.2,0.342,62.3,3,7,0.0,0
18444,10.0,0.41700000000000004,52.7,3,10,0.0,0
18445,4.4,0.028999999999999998,43.7,0,4,0.0,0
18446,1.7,0.016,44.5,0,1,0.0,0
18447,27.6,0.46299999999999997,45.8,5,8,0.0,1
18448,13.4,0.16699999999999998,29.9,1,7,0.0,0
18449,12.3,0.20199999999999999,63.6,2,4,0.0,0
18450,49.2,0.47600000000000003,77.9,5,12,0.0,1
18451,8.5,0.20800000000000002,54.7,2,10,0.0,0
18452,13.4,0.172,50.6,1,9,0.0,0
18453,11.7,0.10400000000000001,34.0,1,6,0.0,0
18454,12.6,0.131,65.1,1,8,0.0,0
18455,4.9,0.066,41.5,0,7,0.0,0
18456,11.4,0.086,69.6,1,7,0.0,0
18457,6.3,0.051,60.8,0,10,0.0,0
18458,6.1,0.249,43.2,2,11,0.0,0
18459,6.2,0.295,100.0,3,9,0.0,1
18460,18.0,0.309,89.4,2,10,0.0,1
18461,8.1,0.191,53.6,2,3,0.0,0
18462,42.2,0.478,64.7,3,11,0.0,1
18463,6.3,0.129,46.7,1,8,0.0,0
18464,16.4,0.161,34.9,1,5,0.0,0
18465,8.3,0.045,23.3,0,1,0.0,0
18466,16.2,0.182,45.1,1,8,0.0,0
18467,8.4,0.13,57.1,1,7,0.0,0
18468,29.0,0.253,86.7,2,12,0.0,1
18469,1.5,0.024,42.1,0,7,0.0,0
18470,27.5,0.298,82.6,3,11,0.0,1
18471,6.8,0.114,51.6,1,11,0.0,0
18472,16.7,0.264,88.9,2,10,0.0,1
18473,5.6,0.313,65.4,3,9,0.0,0
18474,4.2,0.267,60.0,2,12,0.0,0
18475,22.4,0.52,100.0,4,8,0.0,1
18476,2.9,0.20199999999999999,52.0,2,4,0.0,0
18477,7.1,0.121,54.1,1,5,0.0,0
18478,23.8,0.28800000000000003,76.8,3,9,0.0,1
18479,9.2,0.42700000000000005,76.8,3,6,0.0,1
18480,38.0,0.32799999999999996,50.2,3,13,0.0,1
18481,5.3,0.135,64.2,1,4,0.0,0
18482,3.9,0.037000000000000005,55.9,0,1,0.0,0
18483,1.3,0.017,24.8,0,5,0.0,0
18484,14.1,0.242,58.6,1,8,0.0,0
18485,16.7,0.42200000000000004,75.6,3,10,0.0,1
18486,19.6,0.452,62.6,4,9,0.0,1
18487,9.6,0.29,53.9,3,7,0.0,0
18488,17.6,0.313,93.3,3,8,0.0,1
18489,34.4,0.152,53.6,1,8,0.0,1
18490,24.9,0.531,88.3,4,10,0.0,1
18491,5.3,0.155,67.9,1,10,0.0,0
18492,5.7,0.044000000000000004,69.7,0,6,0.0,0
18493,5.3,0.11800000000000001,64.4,1,8,0.0,0
18494,17.7,0.195,47.5,2,8,0.0,0
18495,6.7,0.401,60.8,3,11,0.0,0
18496,12.3,0.061,53.1,0,7,0.0,0
18497,18.5,0.08199999999999999,59.0,0,9,0.0,0
18498,8.1,0.085,62.2,0,8,0.0,0
18499,7.9,0.138,42.3,1,1,0.0,0
18500,5.8,0.281,82.7,3,9,0.0,0
18501,15.4,0.17300000000000001,62.6,1,6,0.0,0
18502,31.6,0.337,95.8,3,11,0.0,1
18503,8.3,0.21,70.6,1,7,0.0,0
18504,22.2,0.204,66.3,2,14,0.0,1
18505,2.8,0.172,57.6,1,1,0.0,0
18506,5.4,0.125,37.3,1,7,0.0,0
18507,10.8,0.034,56.8,0,5,0.0,0
18508,6.2,0.419,49.9,3,13,0.0,0
18509,12.0,0.098,62.7,0,9,0.0,0
18510,14.1,0.46,70.7,3,5,0.0,1
18511,15.7,0.5429999999999999,78.5,5,14,0.0,1
18512,11.6,0.10400000000000001,51.7,1,11,0.0,0
18513,7.3,0.23600000000000002,60.7,2,9,0.0,0
18514,6.8,0.065,71.1,0,5,0.0,0
18515,4.0,0.136,51.8,1,11,0.0,0
18516,1.1,0.017,56.6,0,1,0.0,0
18517,8.8,0.39399999999999996,74.3,3,10,0.0,1
18518,6.4,0.239,33.3,2,10,0.0,0
18519,10.1,0.273,73.1,2,8,0.0,0
18520,2.0,0.09300000000000001,45.5,1,5,0.0,0
18521,48.1,0.35,51.3,4,9,0.0,1
18522,6.4,0.055999999999999994,37.5,0,4,0.0,0
18523,5.1,0.19,45.1,2,6,0.0,0
18524,25.7,0.419,69.1,3,8,0.0,1
18525,43.0,0.18899999999999997,46.1,1,11,0.0,1
18526,27.1,0.451,56.7,5,12,0.0,1
18527,7.7,0.086,39.7,0,8,0.0,0
18528,12.1,0.068,52.9,0,8,0.0,0
18529,2.2,0.008,60.0,0,6,0.0,0
18530,24.8,0.373,95.1,4,9,0.0,1
18531,20.9,0.187,62.6,1,14,0.0,0
18532,3.6,0.263,69.3,2,7,0.0,0
18533,15.3,0.207,37.6,1,10,0.0,0
18534,6.4,0.183,44.2,2,10,0.0,0
18535,7.9,0.341,61.4,2,9,0.0,0
18536,35.5,0.526,66.6,4,9,0.0,1
18537,6.7,0.256,36.5,2,12,0.0,0
18538,11.7,0.155,71.9,1,11,0.0,0
18539,20.5,0.21100000000000002,69.2,1,6,0.0,1
18540,23.0,0.371,49.5,4,8,0.0,1
18541,6.8,0.028999999999999998,26.6,0,5,0.0,0
18542,43.1,0.172,53.8,1,11,0.0,1
18543,19.1,0.159,65.9,1,5,0.0,0
18544,5.8,0.23199999999999998,85.3,2,10,0.0,0
18545,5.7,0.13699999999999998,27.1,1,1,0.0,0
18546,7.0,0.271,89.7,2,11,0.0,0
18547,3.8,0.042,25.2,0,5,0.0,0
18548,15.7,0.065,53.3,0,11,0.0,0
18549,29.3,0.252,65.0,2,10,0.0,1
18550,30.3,0.28600000000000003,72.7,2,9,0.0,1
18551,4.5,0.478,70.8,5,6,0.0,0
18552,1.6,0.10400000000000001,66.9,0,3,0.0,0
18553,50.0,0.43200000000000005,69.6,4,14,0.0,1
18554,9.2,0.16899999999999998,72.8,1,6,0.0,0
18555,29.6,0.314,72.3,3,14,0.0,1
18556,50.0,0.324,75.8,2,9,0.0,1
18557,14.7,0.225,67.2,2,11,0.0,0
18558,10.9,0.363,51.9,3,9,0.0,0
18559,50.0,0.44,99.5,4,13,0.0,1
18560,9.0,0.302,65.9,3,5,0.0,0
18561,38.3,0.34700000000000003,82.8,4,12,0.0,1
18562,14.8,0.33,57.9,3,12,0.0,0
18563,3.0,0.03,56.2,0,4,0.0,0
18564,3.4,0.08199999999999999,37.2,0,6,0.0,0
18565,11.2,0.312,80.0,2,6,0.0,0
18566,34.2,0.466,62.5,3,10,0.0,1
18567,3.4,0.073,37.1,0,7,0.0,0
18568,12.7,0.256,61.7,2,12,0.0,0
18569,38.4,0.368,55.8,3,10,0.0,1
18570,3.8,0.102,49.0,0,8,0.0,0
18571,4.5,0.092,55.0,0,5,0.0,0
18572,20.8,0.27399999999999997,60.5,2,7,0.0,1
18573,11.1,0.318,63.0,3,10,0.0,0
18574,1.2,0.002,24.8,0,1,0.0,0
18575,12.4,0.17300000000000001,72.3,1,6,0.0,0
18576,15.9,0.23199999999999998,34.2,2,12,0.0,0
18577,10.0,0.08900000000000001,31.5,0,9,0.0,0
18578,3.0,0.161,43.0,1,8,0.0,0
18579,12.7,0.131,47.4,1,7,0.0,0
18580,23.5,0.23600000000000002,41.4,2,9,0.0,0
18581,38.0,0.45299999999999996,55.0,3,10,0.0,1
18582,2.6,0.009000000000000001,26.2,0,1,0.0,0
18583,3.1,0.026000000000000002,30.7,0,1,0.0,0
18584,23.6,0.39399999999999996,75.0,3,13,0.0,1
18585,27.7,0.141,70.8,1,1,0.0,1
18586,5.0,0.098,49.7,0,5,0.0,0
18587,2.4,0.214,79.5,2,4,0.0,0
18588,16.1,0.27899999999999997,62.5,3,9,0.0,0
18589,21.5,0.45,51.7,3,9,0.0,1
18590,15.3,0.213,63.8,1,10,0.0,0
18591,27.2,0.298,74.7,2,16,0.0,1
18592,2.5,0.256,54.4,2,6,0.0,0
18593,42.5,0.314,65.3,3,11,0.0,1
18594,17.6,0.418,51.0,3,8,0.0,1
18595,14.7,0.588,67.4,6,12,0.0,1
18596,33.6,0.37799999999999995,76.5,3,12,0.0,1
18597,28.4,0.52,68.7,4,12,0.0,1
18598,36.9,0.28800000000000003,81.8,2,12,0.0,1
18599,21.9,0.381,79.3,4,8,0.0,1
18600,13.4,0.151,67.9,1,3,0.0,0
18601,5.6,0.363,95.5,3,10,0.0,1
18602,8.0,0.133,58.8,1,7,0.0,0
18603,5.9,0.073,59.8,0,9,0.0,0
18604,23.9,0.365,62.6,3,7,0.0,1
18605,6.5,0.25,57.6,2,10,0.0,0
18606,11.7,0.439,47.0,4,7,0.0,0
18607,28.9,0.5,68.7,4,10,0.0,1
18608,1.9,0.003,24.8,0,1,0.0,0
18609,9.4,0.092,43.6,0,10,0.0,0
18610,11.1,0.184,39.8,2,7,0.0,0
18611,17.3,0.063,30.9,0,13,0.0,0
18612,0.8,0.071,4.4,0,4,0.0,0
18613,2.7,0.063,37.3,0,8,0.0,0
18614,21.1,0.37,74.5,3,4,0.0,1
18615,14.2,0.20199999999999999,56.3,2,10,0.0,0
18616,43.5,0.11699999999999999,40.4,1,5,0.0,1
18617,1.5,0.10800000000000001,58.6,0,7,0.0,0
18618,17.3,0.133,46.3,1,7,0.0,0
18619,6.5,0.221,67.7,2,8,0.0,0
18620,7.9,0.03,44.8,0,3,0.0,0
18621,22.5,0.294,53.9,2,10,0.0,1
18622,32.4,0.191,67.3,1,7,0.0,1
18623,6.3,0.026000000000000002,35.8,0,4,0.0,0
18624,10.0,0.335,44.6,3,7,0.0,0
18625,5.5,0.086,59.8,1,8,0.0,0
18626,22.6,0.349,44.1,2,6,0.0,1
18627,9.6,0.11900000000000001,48.3,1,11,0.0,0
18628,34.8,0.36200000000000004,70.1,3,5,0.0,1
18629,14.1,0.149,75.4,1,9,0.0,0
18630,22.2,0.062,48.1,0,10,0.0,0
18631,35.3,0.349,76.8,3,14,0.0,1
18632,32.1,0.517,80.9,4,14,0.0,1
18633,29.6,0.249,48.4,2,11,0.0,1
18634,6.2,0.19,90.6,1,6,0.0,0
18635,8.6,0.212,37.1,1,9,0.0,0
18636,6.3,0.24600000000000002,57.6,2,4,0.0,0
18637,7.9,0.17300000000000001,64.7,1,10,0.0,0
18638,39.5,0.266,72.4,3,13,0.0,1
18639,8.1,0.523,54.0,6,6,0.0,1
18640,14.1,0.23800000000000002,64.7,2,9,0.0,0
18641,3.6,0.13699999999999998,38.0,1,4,0.0,0
18642,17.5,0.193,20.5,1,10,0.0,0
18643,4.3,0.163,88.1,1,6,0.0,0
18644,15.6,0.3,71.1,3,6,0.0,1
18645,10.9,0.271,52.6,3,4,0.0,0
18646,50.0,0.79,68.8,9,13,0.0,1
18647,13.2,0.292,41.4,2,4,0.0,0
18648,2.1,0.037000000000000005,59.7,0,6,0.0,0
18649,19.6,0.36700000000000005,73.0,3,10,0.0,1
18650,10.9,0.513,64.4,5,8,0.0,1
18651,8.3,0.153,19.3,1,9,0.0,0
18652,7.3,0.17300000000000001,54.7,1,4,0.0,0
18653,7.1,0.177,27.6,1,9,0.0,0
18654,13.3,0.064,62.1,0,5,0.0,0
18655,26.2,0.17,76.9,1,13,0.0,1
18656,7.1,0.094,53.8,1,5,0.0,0
18657,10.1,0.242,59.3,2,5,0.0,0
18658,20.7,0.718,83.7,7,14,0.0,1
18659,6.6,0.133,26.0,1,9,0.0,0
18660,8.1,0.223,56.9,2,9,0.0,0
18661,5.4,0.147,42.8,1,8,0.0,0
18662,21.1,0.377,73.8,3,9,0.0,1
18663,28.8,0.121,63.7,1,8,0.0,1
18664,10.5,0.20800000000000002,63.0,2,4,0.0,0
18665,14.1,0.145,36.9,1,8,0.0,0
18666,50.0,0.33299999999999996,80.0,3,15,0.0,1
18667,6.1,0.042,44.8,0,5,0.0,0
18668,12.1,0.25,67.9,2,8,0.0,0
18669,1.5,0.10300000000000001,38.9,1,4,0.0,0
18670,8.6,0.142,50.7,1,8,0.0,0
18671,8.7,0.135,35.6,1,4,0.0,0
