month,month_index,baseline_income,baseline_expenses,baseline_profit,baseline_margin,baseline_salary,baseline_marketing,baseline_infrastructure,baseline_tools,baseline_content,baseline_support,baseline_risk_gap,baseline_operational_pressure,baseline_marketing_share,global_market_signal,top_opportunity_score,weighted_market_roi,weighted_salary_boost,pricing_revenue_uplift_pct,recommendation_margin_uplift_pts,watch_growth_pct,marketing_budget_change_pct,dynamic_pricing_rollout_pct,new_pack_launches,cost_control_pct,salary_optimization_pct,market_demand_shock_pct,support_automation_pct,focus_top_market_pct,target_income,target_expenses,target_profit,target_margin,target_risk_level
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,20.0,53.0,2,1.0,5.0,-9.0,5.0,1.0,50430.09,29440.87,20989.22,41.62,HIGH
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-1.0,30.0,0,2.0,3.0,-9.0,9.0,9.0,39598.49,30092.01,9506.49,24.01,MEDIUM
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,15.0,78.0,0,3.0,3.0,6.0,9.0,5.0,56274.24,32477.02,23797.22,42.29,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,12.0,85.0,2,0.0,7.0,2.0,5.0,11.0,53994.75,34347.31,19647.44,36.39,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,25.0,17.0,4,11.0,0.0,-8.0,0.0,3.0,52621.96,31990.88,20631.08,39.21,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,4.0,46.0,0,12.0,1.0,6.0,9.0,7.0,49076.22,30628.11,18448.11,37.59,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,14.0,58.0,2,9.0,6.0,-6.0,4.0,6.0,49460.52,32060.9,17399.62,35.18,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-3.0,22.0,4,1.0,1.0,-3.0,0.0,11.0,44637.47,34300.78,10336.7,23.16,MEDIUM
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,9.0,8.0,1,6.0,6.0,-4.0,2.0,10.0,44820.71,28296.02,16524.69,36.87,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,9.0,10.0,0,12.0,8.0,11.0,0.0,9.0,52206.27,31108.4,21097.86,40.41,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,12.0,15.0,3,6.0,1.0,13.0,2.0,11.0,54694.15,34899.61,19794.54,36.19,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-4.0,24.0,0,2.0,4.0,6.0,9.0,5.0,44417.48,29498.32,14919.17,33.59,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,12.0,53.0,2,6.0,7.0,-7.0,5.0,3.0,46696.3,27651.47,19044.83,40.78,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-10.0,17.0,2,10.0,8.0,12.0,9.0,10.0,46662.0,27909.48,18752.53,40.19,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,21.0,77.0,2,6.0,7.0,-6.0,2.0,5.0,54501.44,31451.01,23050.44,42.29,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,6.0,90.0,1,5.0,6.0,-4.0,7.0,12.0,47016.23,30034.83,16981.4,36.12,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,0.0,85.0,1,12.0,8.0,9.0,10.0,5.0,49761.18,29985.01,19776.16,39.74,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,24.0,89.0,2,1.0,5.0,14.0,9.0,8.0,65150.4,34471.43,30678.97,47.09,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,16.0,4.0,2,12.0,1.0,1.0,0.0,9.0,51385.7,32737.76,18647.94,36.29,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-10.0,48.0,0,12.0,4.0,4.0,10.0,10.0,42195.2,29223.14,12972.06,30.74,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,19.0,95.0,4,6.0,8.0,15.0,6.0,0.0,64125.83,31118.77,33007.06,51.47,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-2.0,90.0,4,6.0,3.0,2.0,7.0,10.0,48692.38,31097.2,17595.18,36.14,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,4.0,25.0,1,0.0,4.0,11.0,3.0,5.0,50009.96,30361.28,19648.68,39.29,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,6.0,99.0,4,7.0,3.0,18.0,5.0,4.0,59463.53,34053.68,25409.86,42.73,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-9.0,43.0,4,0.0,7.0,-12.0,6.0,5.0,37351.37,30143.83,7207.55,19.3,MEDIUM
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,10.0,52.0,0,5.0,5.0,4.0,8.0,10.0,51660.43,28247.92,23412.51,45.32,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,20.0,21.0,3,5.0,8.0,13.0,1.0,12.0,59783.67,29532.45,30251.22,50.6,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,17.0,77.0,2,12.0,2.0,1.0,6.0,2.0,52506.3,30556.91,21949.39,41.8,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-5.0,14.0,2,4.0,0.0,5.0,8.0,9.0,44627.65,30313.75,14313.9,32.07,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,6.0,21.0,3,9.0,6.0,-9.0,3.0,6.0,43822.91,29800.72,14022.2,32.0,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,0.0,80.0,4,0.0,4.0,12.0,1.0,8.0,54106.0,34166.04,19939.95,36.85,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-7.0,20.0,1,10.0,5.0,-7.0,0.0,12.0,38061.28,28682.29,9378.99,24.64,MEDIUM
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-1.0,16.0,0,5.0,8.0,-8.0,6.0,2.0,38684.25,28676.06,10008.19,25.87,MEDIUM
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,13.0,72.0,0,5.0,2.0,-11.0,0.0,12.0,47487.73,31417.76,16069.97,33.84,HIGH
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,18.0,44.0,0,6.0,4.0,5.0,5.0,11.0,56259.05,33348.52,22910.53,40.72,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,24.0,73.0,0,12.0,0.0,5.0,4.0,8.0,56515.65,31511.76,25003.89,44.24,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,17.0,2.0,3,1.0,5.0,-5.0,3.0,3.0,49745.19,30707.36,19037.84,38.27,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,3.0,14.0,2,5.0,2.0,-5.0,1.0,10.0,43488.02,31848.53,11639.5,26.76,MEDIUM
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-8.0,42.0,0,12.0,8.0,8.0,3.0,11.0,42647.31,29373.77,13273.55,31.12,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,10.0,69.0,4,1.0,2.0,14.0,5.0,9.0,58443.13,35625.26,22817.88,39.04,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-9.0,80.0,0,12.0,7.0,-2.0,0.0,10.0,41641.65,28773.37,12868.28,30.9,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,14.0,69.0,2,1.0,8.0,10.0,5.0,9.0,55985.62,29433.77,26551.85,47.43,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-10.0,74.0,4,10.0,8.0,-2.0,10.0,2.0,43003.01,28792.23,14210.78,33.05,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,9.0,46.0,4,11.0,2.0,-8.0,8.0,10.0,49848.85,31669.71,18179.14,36.47,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,13.0,98.0,1,10.0,0.0,-6.0,6.0,12.0,51978.08,30419.42,21558.65,41.48,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,3.0,12.0,4,2.0,4.0,11.0,0.0,11.0,52928.55,35228.34,17700.21,33.44,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,6.0,15.0,0,6.0,2.0,7.0,9.0,0.0,47958.44,29878.77,18079.68,37.7,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,7.0,45.0,3,11.0,1.0,-8.0,7.0,0.0,43864.32,32143.01,11721.31,26.72,MEDIUM
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-6.0,26.0,0,12.0,7.0,-5.0,0.0,3.0,37540.0,27982.87,9557.13,25.46,MEDIUM
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-4.0,54.0,3,0.0,3.0,-1.0,1.0,2.0,43902.17,32969.29,10932.88,24.9,MEDIUM
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,11.0,39.0,1,6.0,8.0,11.0,4.0,3.0,54320.48,30617.46,23703.02,43.64,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,10.0,3.0,4,1.0,5.0,-12.0,6.0,7.0,43295.27,32658.32,10636.95,24.57,HIGH
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,12.0,41.0,3,6.0,8.0,-6.0,8.0,10.0,47875.07,30129.33,17745.73,37.07,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-5.0,37.0,0,10.0,7.0,-7.0,8.0,4.0,38974.25,27480.48,11493.76,29.49,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-4.0,11.0,4,7.0,1.0,6.0,5.0,7.0,46980.59,29377.32,17603.27,37.47,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,22.0,24.0,2,12.0,5.0,-5.0,6.0,0.0,50139.62,30438.9,19700.73,39.29,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,25.0,63.0,2,2.0,1.0,1.0,6.0,2.0,57913.29,32220.99,25692.3,44.36,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,21.0,34.0,1,2.0,7.0,13.0,2.0,9.0,58741.61,32185.98,26555.63,45.21,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,21.0,2.0,1,2.0,2.0,2.0,8.0,5.0,51440.39,30952.59,20487.8,39.83,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,3.0,7.0,1,2.0,8.0,-12.0,9.0,1.0,38595.0,27609.72,10985.27,28.46,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,17.0,6.0,2,1.0,0.0,8.0,4.0,0.0,54904.7,32573.46,22331.24,40.67,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,20.0,33.0,3,6.0,6.0,4.0,5.0,5.0,55237.27,28974.98,26262.29,47.54,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-8.0,32.0,1,0.0,2.0,8.0,10.0,8.0,43813.05,29234.31,14578.74,33.27,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-6.0,47.0,4,11.0,4.0,1.0,0.0,6.0,44858.94,33755.84,11103.1,24.75,MEDIUM
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,24.0,21.0,1,6.0,2.0,-10.0,6.0,3.0,49627.47,35078.84,14548.63,29.32,HIGH
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,24.0,2.0,1,0.0,1.0,16.0,1.0,12.0,60537.21,33399.01,27138.2,44.83,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-6.0,37.0,3,3.0,1.0,12.0,6.0,6.0,48884.71,30623.77,18260.94,37.36,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-6.0,87.0,0,5.0,8.0,0.0,9.0,6.0,44503.6,28773.01,15730.6,35.35,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,6.0,46.0,3,12.0,7.0,0.0,2.0,4.0,48353.32,30846.21,17507.11,36.21,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,9.0,85.0,2,1.0,3.0,-2.0,6.0,3.0,47764.56,31150.99,16613.57,34.78,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,0.0,82.0,0,4.0,3.0,2.0,1.0,3.0,45311.81,31310.24,14001.57,30.9,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-1.0,96.0,4,10.0,7.0,10.0,6.0,10.0,54662.5,32148.89,22513.61,41.19,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,12.0,38.0,2,2.0,8.0,11.0,1.0,6.0,55284.44,31227.94,24056.5,43.51,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,6.0,15.0,3,2.0,5.0,0.0,3.0,1.0,47983.88,33319.76,14664.12,30.56,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,25.0,72.0,4,6.0,3.0,14.0,7.0,7.0,64701.83,32121.39,32580.43,50.35,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,-9.0,72.0,1,1.0,2.0,13.0,8.0,3.0,47911.94,29094.02,18817.92,39.28,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,18.0,33.0,0,1.0,6.0,-6.0,2.0,10.0,49341.17,29581.39,19759.78,40.05,LOW
2026-09,3,41534.34,30778.83,10755.51,25.9,17621.89,4253.47,2740.9,1192.46,3423.89,1546.22,0.0,0.7340110069161173,0.13819466172040978,0.9240318585227404,0.858391,87.62080536912751,23395.973154362415,16.0036,3.45,195.65,15.0,82.0,3,5.0,8.0,12.0,0.0,7.0,59614.29,31235.9,28378.39,47.6,LOW
