course_id,category,level,level_encoded,num_lectures,num_lessons,content_duration,lesson_type_variety,pct_video_lessons,offers_certificate,price,is_paid,rating,rating_count,quality_label
77327,BUSINESS,BEGINNER,0,72,72,14.12,2,0.663,0,11.6,1,3.8,15,1
77328,LANGUAGE,BEGINNER,0,53,53,9.99,2,0.106,1,11.13,1,3.9,20,1
77329,LANGUAGE,INTERMEDIATE,1,5,6,2.02,1,0.225,0,14.74,1,3.1,10,0
77330,MUSIC,BEGINNER,0,120,119,36.04,4,0.39,0,16.65,1,4.5,59,1
77331,SCIENCE,INTERMEDIATE,1,10,11,2.1,2,0.883,0,11.5,1,3.7,8,0
77332,OTHER,INTERMEDIATE,1,31,32,7.18,4,0.808,1,0.0,0,3.8,8,1
77333,MATH,BEGINNER,0,9,8,3.76,1,0.651,0,22.7,1,3.6,185,0
77334,PROGRAMMING,BEGINNER,0,14,14,3.55,3,0.965,0,12.35,1,3.6,164,0
77335,SCIENCE,ADVANCED,2,33,34,5.15,1,0.886,1,16.26,1,3.8,126,1
77336,LANGUAGE,ADVANCED,2,7,8,5.54,3,0.93,1,22.78,1,3.6,43,1
77337,OTHER,BEGINNER,0,15,14,2.41,3,0.429,1,11.57,1,3.7,126,1
77338,LANGUAGE,BEGINNER,0,22,23,8.42,3,0.79,0,38.14,1,3.7,19,1
77339,MATH,INTERMEDIATE,1,25,24,6.15,4,0.656,1,0.0,0,3.7,28,1
77340,PROGRAMMING,INTERMEDIATE,1,25,25,8.38,3,0.665,0,9.99,1,3.5,539,1
77341,OTHER,INTERMEDIATE,1,47,47,10.68,2,0.572,0,9.99,1,3.7,64,1
77342,PROGRAMMING,INTERMEDIATE,1,12,11,6.08,2,0.784,1,0.0,0,3.8,1597,1
77343,SCIENCE,BEGINNER,0,31,30,11.48,3,0.771,0,0.0,0,3.9,37,1
77344,OTHER,ADVANCED,2,12,11,1.65,1,0.952,0,0.0,0,3.4,373,0
77345,PROGRAMMING,ADVANCED,2,19,19,7.7,1,0.512,0,27.59,1,3.6,55,0
77346,MATH,BEGINNER,0,17,16,2.0,2,0.37,0,10.02,1,3.7,182,0
77347,SCIENCE,BEGINNER,0,93,92,20.28,3,0.342,0,29.28,1,4.3,51,1
77348,OTHER,INTERMEDIATE,1,24,24,8.82,2,0.611,1,68.11,1,3.9,227,1
77349,PROGRAMMING,ADVANCED,2,44,45,24.97,1,0.691,1,12.58,1,4.3,54,1
77350,LANGUAGE,ADVANCED,2,14,13,5.19,3,0.753,0,19.47,1,3.3,551,0
77351,BUSINESS,BEGINNER,0,17,18,9.39,2,0.183,1,33.33,1,3.8,221,1
77352,DESIGN,INTERMEDIATE,1,20,20,7.0,2,0.658,0,10.53,1,3.4,104,0
77353,LANGUAGE,INTERMEDIATE,1,7,6,1.02,3,0.782,1,36.75,1,3.7,70,1
77354,BUSINESS,INTERMEDIATE,1,12,12,1.68,2,0.973,1,55.02,1,3.5,188,1
77355,MATH,ADVANCED,2,19,20,19.12,1,0.861,0,16.62,1,3.2,18,0
77356,MUSIC,ADVANCED,2,99,100,24.75,1,0.599,1,14.12,1,4.8,27,1
77357,PROGRAMMING,INTERMEDIATE,1,13,14,2.6,3,0.767,0,9.99,1,3.7,122,0
77358,DESIGN,ADVANCED,2,17,18,8.77,3,0.79,1,9.99,1,3.7,258,1
77359,DESIGN,ADVANCED,2,10,9,3.71,2,0.568,1,14.8,1,3.5,1012,1
77360,DESIGN,BEGINNER,0,29,29,10.57,1,0.886,1,10.41,1,3.7,20,1
77361,PHOTOGRAPHY,BEGINNER,0,53,53,33.57,2,0.233,1,75.1,1,4.2,311,1
77362,MATH,BEGINNER,0,178,178,43.52,1,0.772,1,22.91,1,5.0,23,1
77363,MARKETING,BEGINNER,0,15,14,4.04,4,0.336,1,12.04,1,3.5,248,1
77364,LANGUAGE,BEGINNER,0,28,27,17.19,1,0.787,1,9.99,1,3.9,16,1
77365,DESIGN,BEGINNER,0,55,56,29.48,3,0.864,0,14.04,1,3.8,229,1
77366,MARKETING,INTERMEDIATE,1,17,18,3.75,1,0.473,1,71.83,1,3.3,55,1
77367,BUSINESS,INTERMEDIATE,1,8,7,3.59,4,0.963,0,9.99,1,3.4,14,0
77368,MUSIC,BEGINNER,0,6,6,1.57,1,0.416,1,31.66,1,3.6,37,0
77369,BUSINESS,BEGINNER,0,16,17,5.86,2,0.939,0,62.52,1,3.7,9,0
77370,DESIGN,ADVANCED,2,26,26,5.82,4,0.304,1,32.53,1,3.7,25,1
77371,PROGRAMMING,ADVANCED,2,19,20,3.76,2,0.799,1,13.89,1,3.6,71,1
77372,DESIGN,BEGINNER,0,17,17,2.57,2,0.418,0,17.61,1,3.5,164,0
77373,OTHER,BEGINNER,0,35,34,10.92,3,0.712,0,20.15,1,3.5,9,1
77374,DESIGN,INTERMEDIATE,1,12,12,2.92,4,0.355,1,10.3,1,3.7,141,1
77375,SCIENCE,INTERMEDIATE,1,5,5,3.54,2,0.694,0,12.74,1,3.5,5,0
77376,PROGRAMMING,BEGINNER,0,12,12,3.53,2,0.709,1,14.76,1,3.7,45,1
77377,PROGRAMMING,ADVANCED,2,63,64,7.64,1,0.322,0,18.12,1,4.3,1169,1
77378,MUSIC,INTERMEDIATE,1,19,18,5.43,1,0.803,1,0.0,0,3.6,142,1
77379,BUSINESS,BEGINNER,0,4,3,0.47,4,0.667,1,33.66,1,3.7,237,1
77380,MATH,INTERMEDIATE,1,5,4,1.51,4,0.844,1,9.99,1,3.4,781,1
77381,SCIENCE,ADVANCED,2,8,7,3.29,2,0.553,1,9.99,1,3.9,50,1
77382,LANGUAGE,BEGINNER,0,31,31,6.26,4,0.712,1,31.19,1,3.8,347,1
77383,SCIENCE,INTERMEDIATE,1,12,13,5.04,4,0.263,1,13.85,1,3.7,42,1
77384,MATH,ADVANCED,2,54,54,25.01,2,0.823,0,27.67,1,3.9,418,1
77385,LANGUAGE,BEGINNER,0,44,45,9.2,3,0.78,0,20.78,1,3.7,43,1
77386,MARKETING,BEGINNER,0,35,36,11.03,1,0.832,0,93.84,1,3.6,192,1
77387,DESIGN,BEGINNER,0,5,6,0.85,2,0.231,0,13.57,1,3.5,28,0
77388,LANGUAGE,ADVANCED,2,18,19,5.92,2,0.833,0,37.61,1,3.2,281,0
77389,DESIGN,ADVANCED,2,48,48,35.34,1,0.549,1,46.85,1,4.0,6,1
77390,PROGRAMMING,BEGINNER,0,101,102,29.96,3,0.35,0,16.04,1,4.6,1142,1
77391,PROGRAMMING,INTERMEDIATE,1,15,16,6.11,2,0.241,1,22.55,1,3.9,175,1
77392,PHOTOGRAPHY,BEGINNER,0,16,17,3.18,1,0.546,1,9.99,1,3.4,35,1
77393,PROGRAMMING,BEGINNER,0,19,20,3.7,2,0.683,0,14.14,1,3.6,217,0
77394,BUSINESS,BEGINNER,0,17,16,3.99,4,0.602,1,9.99,1,3.7,37,1
77395,MUSIC,INTERMEDIATE,1,25,26,13.58,4,0.741,0,9.99,1,3.5,57,1
77396,LANGUAGE,INTERMEDIATE,1,19,20,13.15,2,0.664,0,27.43,1,3.4,30,0
77397,DESIGN,ADVANCED,2,20,21,4.97,4,0.773,1,9.99,1,3.7,18,1
77398,SCIENCE,ADVANCED,2,9,9,5.82,1,0.875,1,57.94,1,3.7,146,1
77399,PROGRAMMING,INTERMEDIATE,1,27,28,4.04,1,0.809,0,35.4,1,3.4,63,0
77400,OTHER,ADVANCED,2,45,45,5.69,4,0.775,0,25.19,1,3.8,154,1
77401,BUSINESS,ADVANCED,2,28,28,13.46,3,0.821,0,32.62,1,3.7,53,1
77402,DESIGN,INTERMEDIATE,1,114,114,42.05,1,0.912,1,14.8,1,4.9,43,1
77403,OTHER,INTERMEDIATE,1,8,9,2.29,1,0.709,1,59.15,1,3.6,25,0
77404,PROGRAMMING,INTERMEDIATE,1,10,9,2.13,4,0.533,0,56.37,1,3.6,224,0
77405,DESIGN,ADVANCED,2,34,33,6.53,4,0.96,0,14.27,1,3.5,1117,1
77406,DESIGN,BEGINNER,0,38,39,21.71,1,0.276,0,20.26,1,3.5,118,0
77407,BUSINESS,INTERMEDIATE,1,101,101,22.54,3,0.71,1,15.79,1,5.0,582,1
77408,SCIENCE,BEGINNER,0,53,53,13.75,3,0.7,1,46.51,1,4.5,125,1
77409,SCIENCE,INTERMEDIATE,1,77,76,20.78,4,0.708,1,9.99,1,4.8,342,1
77410,MARKETING,ADVANCED,2,28,28,14.11,3,0.385,0,9.99,1,3.8,128,1
77411,OTHER,INTERMEDIATE,1,155,156,17.51,4,0.361,1,28.69,1,5.0,54,1
77412,SCIENCE,BEGINNER,0,11,12,4.17,3,0.817,1,9.99,1,3.4,84,1
77413,MUSIC,INTERMEDIATE,1,48,48,12.91,4,0.817,1,9.99,1,4.2,194,1
77414,PROGRAMMING,INTERMEDIATE,1,33,34,16.35,1,0.804,0,22.99,1,3.8,370,1
77415,MARKETING,BEGINNER,0,20,20,6.34,1,0.346,0,9.99,1,3.4,242,0
77416,PROGRAMMING,BEGINNER,0,67,67,44.38,3,0.763,1,49.47,1,4.9,121,1
77417,DESIGN,ADVANCED,2,27,28,8.51,3,0.246,1,13.48,1,3.7,12,1
77418,MUSIC,BEGINNER,0,52,52,20.99,1,0.543,1,18.18,1,4.2,78,1
77419,PROGRAMMING,INTERMEDIATE,1,6,5,0.79,3,0.694,0,12.43,1,3.4,43,0
77420,PROGRAMMING,ADVANCED,2,13,12,3.45,2,0.742,1,20.22,1,3.9,6,1
77421,MARKETING,INTERMEDIATE,1,27,27,4.46,1,0.684,0,17.67,1,3.7,62,0
77422,PROGRAMMING,BEGINNER,0,12,12,12.05,1,0.606,0,109.44,1,3.3,83,0
77423,MARKETING,INTERMEDIATE,1,42,42,6.94,3,0.821,1,66.64,1,4.1,114,1
77424,MATH,INTERMEDIATE,1,12,13,10.03,4,0.282,0,40.55,1,3.3,140,0
77425,PROGRAMMING,INTERMEDIATE,1,18,19,10.99,3,0.527,0,40.09,1,3.6,108,0
77426,BUSINESS,BEGINNER,0,19,19,4.87,4,0.505,0,26.98,1,3.4,145,1
77427,MATH,INTERMEDIATE,1,13,13,3.41,1,0.928,0,9.99,1,3.4,553,0
77428,MUSIC,INTERMEDIATE,1,27,27,18.25,4,0.529,0,55.83,1,3.4,546,1
77429,PROGRAMMING,BEGINNER,0,24,24,4.9,4,0.727,1,20.11,1,4.0,83,1
77430,BUSINESS,INTERMEDIATE,1,51,52,23.91,2,0.915,0,9.99,1,3.7,209,1
77431,LANGUAGE,BEGINNER,0,10,9,2.74,2,0.818,1,32.4,1,3.6,175,1
77432,PHOTOGRAPHY,ADVANCED,2,18,19,4.02,4,0.629,0,22.72,1,3.3,45,1
77433,PROGRAMMING,BEGINNER,0,51,52,8.25,1,0.75,0,17.49,1,4.0,45,1
77434,PROGRAMMING,INTERMEDIATE,1,95,94,59.65,3,0.583,0,24.3,1,4.6,82,1
77435,MUSIC,INTERMEDIATE,1,61,61,6.76,3,0.834,0,40.22,1,3.9,8,1
77436,MARKETING,BEGINNER,0,78,77,42.96,3,0.982,1,9.99,1,4.7,60,1
77437,PROGRAMMING,BEGINNER,0,20,21,12.19,2,0.589,1,17.42,1,3.6,96,1
77438,OTHER,ADVANCED,2,34,33,7.0,1,0.656,1,0.0,0,3.8,53,1
77439,DESIGN,ADVANCED,2,9,9,4.87,1,0.314,0,9.99,1,3.3,15,0
77440,BUSINESS,ADVANCED,2,66,66,19.4,4,0.544,1,13.6,1,4.5,11,1
77441,PROGRAMMING,INTERMEDIATE,1,35,36,20.77,3,0.597,0,73.31,1,3.7,117,1
77442,SCIENCE,BEGINNER,0,73,72,38.29,2,0.527,0,23.5,1,4.2,43,1
77443,OTHER,BEGINNER,0,49,49,11.53,4,0.442,1,28.38,1,4.3,263,1
77444,PROGRAMMING,ADVANCED,2,10,10,1.41,1,0.746,0,33.59,1,3.8,56,0
77445,DESIGN,BEGINNER,0,60,61,18.12,3,0.566,0,13.6,1,4.1,34,1
77446,MUSIC,INTERMEDIATE,1,9,10,3.55,4,0.41,0,9.99,1,3.4,624,0
77447,MARKETING,INTERMEDIATE,1,16,16,3.94,4,0.68,0,9.99,1,3.7,367,1
77448,PROGRAMMING,ADVANCED,2,34,35,11.93,4,0.489,1,9.99,1,3.9,39,1
77449,OTHER,BEGINNER,0,36,36,17.28,2,0.417,1,19.35,1,4.0,157,1
77450,MARKETING,INTERMEDIATE,1,20,20,10.63,4,0.141,1,9.99,1,3.6,6,1
77451,DESIGN,BEGINNER,0,14,13,4.16,2,0.725,0,9.99,1,3.2,114,0
77452,BUSINESS,ADVANCED,2,44,45,8.43,4,0.511,0,0.0,0,3.6,28,1
77453,BUSINESS,BEGINNER,0,7,7,1.52,4,0.767,0,9.99,1,3.6,82,0
77454,MARKETING,INTERMEDIATE,1,93,92,11.04,2,0.646,1,65.0,1,5.0,379,1
77455,BUSINESS,INTERMEDIATE,1,27,28,5.85,3,0.841,0,13.22,1,3.7,2,1
77456,MARKETING,BEGINNER,0,86,87,7.53,1,0.664,1,0.0,0,4.7,235,1
77457,BUSINESS,BEGINNER,0,59,59,14.04,1,0.899,1,9.99,1,4.3,165,1
77458,PROGRAMMING,BEGINNER,0,17,18,9.78,4,0.454,0,22.24,1,3.6,93,1
77459,PHOTOGRAPHY,INTERMEDIATE,1,7,7,0.99,3,0.776,0,9.99,1,3.5,64,0
77460,LANGUAGE,INTERMEDIATE,1,58,58,20.53,1,0.33,0,47.95,1,4.0,284,1
77461,SCIENCE,INTERMEDIATE,1,15,15,5.01,2,0.906,1,60.74,1,3.5,45,1
77462,PROGRAMMING,INTERMEDIATE,1,99,98,17.58,3,0.818,1,37.6,1,4.9,97,1
77463,BUSINESS,BEGINNER,0,35,35,6.6,2,0.826,1,15.81,1,4.0,51,1
77464,OTHER,ADVANCED,2,11,12,5.14,2,0.504,0,0.0,0,3.5,33,0
77465,PROGRAMMING,ADVANCED,2,24,25,14.43,2,0.368,1,10.35,1,3.9,6,1
77466,LANGUAGE,ADVANCED,2,5,4,1.47,4,0.711,0,9.99,1,3.2,202,0
77467,PROGRAMMING,ADVANCED,2,14,13,4.8,2,0.284,0,9.99,1,3.3,19,0
77468,SCIENCE,INTERMEDIATE,1,50,50,16.52,3,0.692,0,40.02,1,3.8,294,1
77469,MUSIC,ADVANCED,2,39,40,14.43,3,0.747,0,21.96,1,3.7,456,1
77470,LANGUAGE,INTERMEDIATE,1,58,57,12.24,4,0.41,0,9.99,1,3.8,94,1
77471,OTHER,INTERMEDIATE,1,26,25,4.24,4,0.767,0,19.49,1,3.4,396,1
77472,OTHER,BEGINNER,0,57,57,19.61,3,0.754,0,10.32,1,3.8,22,1
77473,DESIGN,BEGINNER,0,64,63,14.29,2,0.774,0,9.99,1,3.8,88,1
77474,BUSINESS,BEGINNER,0,16,15,7.66,1,0.287,1,20.16,1,3.8,109,1
77475,BUSINESS,BEGINNER,0,177,178,17.89,2,0.733,0,11.17,1,4.5,36,1
77476,PROGRAMMING,BEGINNER,0,20,19,3.45,2,0.942,0,9.99,1,3.7,27,0
77477,BUSINESS,INTERMEDIATE,1,31,30,8.62,3,0.487,0,9.99,1,3.5,229,1
77478,OTHER,INTERMEDIATE,1,38,38,11.81,3,0.983,1,18.85,1,3.8,213,1
77479,BUSINESS,INTERMEDIATE,1,29,30,5.71,1,0.936,1,9.99,1,3.7,18,1
77480,OTHER,BEGINNER,0,46,46,16.86,1,0.278,0,15.71,1,3.5,33,0
77481,PROGRAMMING,INTERMEDIATE,1,60,60,31.68,2,0.924,0,9.99,1,4.1,114,1
77482,PROGRAMMING,INTERMEDIATE,1,17,17,8.59,2,0.912,1,26.14,1,3.6,85,1
77483,MARKETING,BEGINNER,0,54,55,3.24,4,0.454,1,37.99,1,4.2,48,1
77484,LANGUAGE,ADVANCED,2,36,37,12.81,3,0.35,1,9.99,1,3.8,278,1
77485,PROGRAMMING,BEGINNER,0,48,48,6.95,4,0.641,0,25.41,1,3.8,48,1
77486,BUSINESS,BEGINNER,0,17,17,4.31,3,0.927,0,9.99,1,3.6,213,0
77487,MATH,INTERMEDIATE,1,26,25,7.31,2,0.674,1,21.95,1,3.6,109,1
77488,LANGUAGE,ADVANCED,2,17,18,6.99,2,0.577,0,20.2,1,3.3,271,0
77489,PROGRAMMING,INTERMEDIATE,1,20,21,5.24,1,0.287,0,11.3,1,3.7,156,0
77490,DESIGN,BEGINNER,0,20,20,5.91,3,0.544,0,21.93,1,3.5,187,0
77491,DESIGN,INTERMEDIATE,1,190,189,20.61,4,0.419,1,16.75,1,4.7,89,1
77492,MUSIC,INTERMEDIATE,1,11,11,2.47,2,0.696,0,13.03,1,3.1,206,0
77493,OTHER,ADVANCED,2,122,123,119.05,4,0.942,0,22.05,1,4.5,20,1
77494,DESIGN,INTERMEDIATE,1,81,81,28.21,4,0.769,1,0.0,0,4.6,21,1
77495,MARKETING,ADVANCED,2,29,29,8.82,2,0.42,1,20.6,1,3.5,93,1
77496,OTHER,INTERMEDIATE,1,17,18,7.91,3,0.666,0,14.96,1,3.3,80,0
77497,PROGRAMMING,BEGINNER,0,28,27,4.21,4,0.819,0,14.48,1,3.5,94,1
77498,PHOTOGRAPHY,ADVANCED,2,31,31,9.85,1,0.482,0,24.45,1,3.6,951,1
77499,DESIGN,INTERMEDIATE,1,6,6,0.98,2,0.588,1,0.0,0,3.4,57,0
77500,OTHER,INTERMEDIATE,1,20,21,6.89,4,0.299,1,22.0,1,3.6,312,1
77501,PROGRAMMING,ADVANCED,2,17,16,4.44,2,0.732,1,25.54,1,3.6,369,1
77502,BUSINESS,BEGINNER,0,13,13,4.81,2,0.68,0,9.99,1,3.4,51,0
77503,DESIGN,ADVANCED,2,71,72,44.65,3,0.19,0,9.99,1,4.1,162,1
77504,PROGRAMMING,INTERMEDIATE,1,8,8,2.79,4,0.762,1,81.74,1,3.7,195,1
77505,OTHER,BEGINNER,0,8,7,3.45,3,0.665,0,20.92,1,3.5,84,0
77506,MARKETING,ADVANCED,2,15,15,4.79,1,0.9,0,11.66,1,3.5,248,0
77507,MUSIC,ADVANCED,2,156,156,43.47,3,0.626,0,13.35,1,4.8,40,1
77508,PHOTOGRAPHY,INTERMEDIATE,1,5,5,0.73,4,0.622,1,9.99,1,3.6,49,1
77509,PROGRAMMING,INTERMEDIATE,1,65,64,9.46,3,0.821,0,9.99,1,4.3,294,1
77510,PROGRAMMING,ADVANCED,2,52,53,6.63,4,0.452,1,0.0,0,4.4,82,1
77511,PHOTOGRAPHY,BEGINNER,0,48,49,28.03,1,0.264,1,54.24,1,4.2,56,1
77512,LANGUAGE,BEGINNER,0,17,17,3.33,1,0.772,1,13.34,1,3.7,143,1
77513,MARKETING,ADVANCED,2,18,17,2.82,1,0.245,0,9.99,1,3.3,414,0
77514,MARKETING,INTERMEDIATE,1,33,34,8.1,3,0.82,1,9.99,1,3.9,171,1
77515,LANGUAGE,INTERMEDIATE,1,36,36,8.81,4,0.671,1,11.91,1,3.8,123,1
77516,PROGRAMMING,BEGINNER,0,81,80,24.71,4,0.797,1,21.16,1,5.0,31,1
77517,LANGUAGE,INTERMEDIATE,1,54,55,20.46,1,0.925,1,0.0,0,4.0,121,1
77518,BUSINESS,ADVANCED,2,49,49,20.27,4,0.786,0,17.57,1,3.9,17,1
77519,MUSIC,INTERMEDIATE,1,21,20,12.54,2,0.318,1,9.99,1,3.5,90,1
77520,DESIGN,ADVANCED,2,224,223,137.12,1,0.698,1,9.99,1,5.0,143,1
77521,PROGRAMMING,BEGINNER,0,13,13,4.77,3,0.933,1,11.2,1,3.8,66,1
77522,PROGRAMMING,BEGINNER,0,58,58,14.89,1,0.713,0,9.99,1,4.0,66,1
77523,SCIENCE,ADVANCED,2,92,91,13.71,1,0.591,0,14.52,1,4.5,573,1
77524,PROGRAMMING,ADVANCED,2,29,30,6.65,2,0.615,0,9.99,1,3.7,99,1
77525,DESIGN,BEGINNER,0,13,12,6.26,2,0.205,0,16.86,1,3.4,76,0
77526,LANGUAGE,BEGINNER,0,28,27,3.85,1,0.476,1,11.09,1,3.7,16,1
77527,BUSINESS,BEGINNER,0,8,9,3.13,1,0.357,1,9.99,1,3.5,128,0
77528,PROGRAMMING,ADVANCED,2,24,24,10.87,1,0.957,0,9.99,1,3.6,140,0
77529,PROGRAMMING,BEGINNER,0,10,9,3.43,4,0.588,1,9.99,1,3.8,240,1
77530,BUSINESS,INTERMEDIATE,1,10,10,3.11,3,0.457,1,9.99,1,3.3,11,1
77531,MARKETING,BEGINNER,0,48,48,7.57,3,0.717,0,0.0,0,3.7,63,1
77532,BUSINESS,ADVANCED,2,73,74,18.68,2,0.166,0,9.99,1,4.3,50,1
77533,MATH,BEGINNER,0,66,67,10.31,2,0.658,0,9.99,1,3.9,342,1
77534,PROGRAMMING,BEGINNER,0,13,12,1.57,2,0.864,1,59.94,1,3.7,75,1
77535,BUSINESS,BEGINNER,0,84,83,44.0,3,0.17,0,9.99,1,4.0,11,1
77536,LANGUAGE,ADVANCED,2,14,14,6.85,4,0.402,0,34.94,1,3.5,632,0
77537,MATH,INTERMEDIATE,1,56,57,13.44,1,0.915,0,65.29,1,3.9,733,1
77538,DESIGN,ADVANCED,2,31,32,7.35,3,0.544,0,9.99,1,3.7,471,1
77539,MUSIC,BEGINNER,0,34,33,6.73,3,0.61,1,13.88,1,3.6,197,1
77540,MARKETING,BEGINNER,0,4,3,0.45,1,0.457,0,9.99,1,3.6,165,0
77541,PROGRAMMING,BEGINNER,0,15,14,2.7,1,0.623,0,23.11,1,3.6,51,0
77542,MUSIC,INTERMEDIATE,1,14,14,7.63,3,0.283,1,29.74,1,3.7,102,1
77543,PROGRAMMING,ADVANCED,2,18,17,2.53,3,0.959,1,9.99,1,3.9,342,1
77544,LANGUAGE,ADVANCED,2,10,9,4.38,3,0.535,1,9.99,1,3.6,93,1
77545,SCIENCE,INTERMEDIATE,1,50,49,13.44,2,0.423,0,0.0,0,3.8,137,1
77546,BUSINESS,BEGINNER,0,17,16,1.89,4,0.95,0,9.99,1,3.5,14,1
77547,PROGRAMMING,BEGINNER,0,13,13,5.95,3,0.969,1,9.99,1,3.7,86,1
77548,LANGUAGE,INTERMEDIATE,1,44,45,10.99,3,0.904,1,14.96,1,4.1,63,1
77549,BUSINESS,BEGINNER,0,23,24,13.6,4,0.772,0,9.99,1,3.6,40,1
77550,PROGRAMMING,BEGINNER,0,21,22,9.67,1,0.607,0,43.31,1,3.6,2244,0
77551,DESIGN,INTERMEDIATE,1,13,13,5.5,3,0.506,1,9.99,1,3.5,98,1
77552,DESIGN,INTERMEDIATE,1,228,228,53.5,3,0.939,1,9.99,1,5.0,682,1
77553,LANGUAGE,INTERMEDIATE,1,33,34,9.11,1,0.442,1,30.17,1,3.8,108,1
77554,BUSINESS,BEGINNER,0,32,32,5.4,2,0.707,0,41.09,1,3.6,101,1
77555,MARKETING,BEGINNER,0,12,11,3.44,2,0.35,1,111.56,1,3.3,183,1
77556,BUSINESS,ADVANCED,2,52,52,14.62,2,0.898,1,9.99,1,4.4,81,1
77557,LANGUAGE,INTERMEDIATE,1,10,9,4.24,3,0.486,1,0.0,0,3.5,262,1
77558,MUSIC,BEGINNER,0,19,20,2.6,1,0.536,0,23.04,1,3.2,170,0
77559,BUSINESS,BEGINNER,0,250,251,53.69,4,0.46,0,42.76,1,4.7,28,1
77560,PROGRAMMING,BEGINNER,0,39,40,12.36,4,0.798,1,13.07,1,4.1,38,1
77561,BUSINESS,INTERMEDIATE,1,15,14,4.25,1,0.75,0,24.17,1,3.5,233,0
77562,PROGRAMMING,INTERMEDIATE,1,11,11,2.17,1,0.466,1,13.92,1,3.7,23,1
77563,OTHER,BEGINNER,0,84,85,31.09,3,0.67,1,16.01,1,5.0,35,1
77564,OTHER,INTERMEDIATE,1,63,62,7.67,4,0.1,0,12.04,1,3.8,359,1
77565,BUSINESS,BEGINNER,0,20,21,2.85,2,0.857,1,59.7,1,3.6,136,1
77566,PROGRAMMING,INTERMEDIATE,1,19,20,7.51,1,0.451,1,9.99,1,3.6,22,1
77567,BUSINESS,ADVANCED,2,19,19,6.85,2,0.916,1,9.99,1,3.3,598,1
77568,MATH,INTERMEDIATE,1,18,17,7.74,3,0.475,1,10.29,1,3.6,122,1
77569,DESIGN,ADVANCED,2,79,80,34.97,4,0.762,0,15.47,1,4.0,28,1
77570,PHOTOGRAPHY,INTERMEDIATE,1,20,19,6.18,4,0.733,0,15.36,1,3.5,169,1
77571,PROGRAMMING,INTERMEDIATE,1,88,87,34.13,1,0.781,0,9.99,1,4.3,91,1
77572,SCIENCE,BEGINNER,0,15,15,1.31,3,0.224,0,27.87,1,3.5,18,0
77573,MATH,BEGINNER,0,74,73,26.25,4,0.444,1,43.07,1,4.6,123,1
77574,MARKETING,ADVANCED,2,17,18,4.46,3,0.732,0,13.04,1,3.4,346,0
77575,PHOTOGRAPHY,INTERMEDIATE,1,10,9,2.83,4,0.601,1,14.99,1,3.4,25,1
77576,BUSINESS,INTERMEDIATE,1,74,73,16.58,4,0.691,0,14.77,1,3.9,82,1
77577,MUSIC,BEGINNER,0,38,39,3.67,1,0.731,1,16.55,1,3.9,4736,1
77578,BUSINESS,ADVANCED,2,47,46,14.87,4,0.868,1,10.84,1,4.1,41,1
77579,LANGUAGE,BEGINNER,0,21,22,5.89,4,0.807,0,10.24,1,3.6,208,1
77580,OTHER,BEGINNER,0,18,17,5.18,1,0.946,0,20.57,1,3.3,491,0
77581,SCIENCE,ADVANCED,2,19,20,4.1,1,0.848,0,11.3,1,3.6,89,0
77582,BUSINESS,ADVANCED,2,76,76,54.94,4,0.879,0,14.59,1,4.0,31,1
77583,OTHER,BEGINNER,0,33,33,11.4,2,0.372,1,0.0,0,3.9,9,1
77584,MARKETING,BEGINNER,0,69,70,11.01,4,0.376,0,22.84,1,3.8,347,1
77585,PROGRAMMING,BEGINNER,0,20,21,3.94,2,0.127,0,48.49,1,3.5,32,0
77586,LANGUAGE,ADVANCED,2,16,16,2.19,2,0.459,0,0.0,0,3.3,738,0
77587,SCIENCE,BEGINNER,0,19,18,4.85,3,0.855,1,28.34,1,3.7,731,1
77588,PROGRAMMING,BEGINNER,0,13,14,5.08,3,0.1,1,9.99,1,3.8,397,1
77589,MUSIC,INTERMEDIATE,1,34,35,11.73,1,0.375,0,11.37,1,3.7,301,1
77590,OTHER,ADVANCED,2,12,11,3.04,2,0.628,1,9.99,1,3.9,112,1
77591,DESIGN,BEGINNER,0,13,14,3.19,4,0.604,1,13.42,1,3.3,52,1
77592,MARKETING,ADVANCED,2,13,13,5.88,4,0.957,1,19.56,1,3.5,30,1
77593,DESIGN,ADVANCED,2,10,11,5.12,1,0.705,0,9.99,1,3.3,102,0
77594,LANGUAGE,ADVANCED,2,9,8,3.11,4,0.791,0,15.24,1,3.4,109,0
77595,MARKETING,ADVANCED,2,45,45,7.15,4,0.718,1,165.61,1,3.7,76,1
77596,BUSINESS,BEGINNER,0,40,39,8.75,2,0.304,0,100.57,1,3.7,55,1
77597,PROGRAMMING,ADVANCED,2,18,18,9.9,4,0.439,0,16.1,1,3.7,55,1
77598,OTHER,BEGINNER,0,25,24,11.16,1,0.695,0,9.99,1,3.3,609,0
77599,BUSINESS,ADVANCED,2,93,93,15.32,2,0.409,0,115.51,1,4.4,12,1
77600,SCIENCE,BEGINNER,0,20,19,4.17,3,0.737,0,22.34,1,3.6,236,1
77601,BUSINESS,ADVANCED,2,18,19,2.51,1,0.382,1,15.33,1,3.5,17,1
77602,SCIENCE,ADVANCED,2,4,4,0.89,2,0.185,1,0.0,0,3.8,56,1
77603,PROGRAMMING,BEGINNER,0,34,35,21.73,4,0.335,1,9.99,1,4.0,66,1
